productid,productskuid,New Product Name,Quantity,New_level1,New_level2,Valued_level2,New_level3,brandname,orig_score,aggr_score
100111202,10122943.0,delicious sabja seeds,100 g,masala,spices & masalas,spices & masalas,whole spices,Delicious,0.0,0.0
100047931,10055558.0,everest hingraj powder,25 g,masala,spices & masalas,spices & masalas,powdered spices,Everest,0.0002052444576192,0.0003646053657823
100045041,10052666.0,everest hingraj powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Everest,0.0001593609081631,0.0003646053657823
100039954,10047578.0,everest hingraj powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Everest,0.0,0.0003646053657823
100043169,10050645.0,everest hingraj powder,10 g,masala,spices & masalas,spices & masalas,hing,Everest,0.0,0.0003646053657823
100153993,,flying bird pistachio liquid culinary essence,20 ml,masala,spices & masalas,spices & masalas,essences,Flying Bird,0.0,0.0
100112886,10124627.0,jalaram foods punjabi mobile khakhra,180 g,snacks,,,indian savouries,Jalaram,0.0,0.0
100020152,10023525.0,keya ginger paste,200 g,masala,spices & masalas,,,Keya,0.0,0.0
100026401,10031005.0,keya malabar melange pep,per 55 gm,,spices & masalas,spices & masalas,whole spices,Keya,0.0,0.0
100052798,10060491.0,koka bbq chicken snacks,30 g,snacks,snacks,snacks,namkeen,Koka,0.0,0.0
100093138,10105792.0,kurkure chatpata mix namkeen,175 g,snacks,snacks,snacks,mixture,Kurkure,0.0,0.0
100017567,10020469.0,kurkure chatpata mix namkeen,45 g,,snacks,snacks,mixture,Kurkure,0.0,0.0
100093139,10105793.0,kurkure chatpata mix namkeen,85 g,snacks,snacks,snacks,mixture,Kurkure,0.0,0.0
100149603,10161344.0,maayi omum ajwain,50 g,masala,spices & masalas,spices & masalas,whole spices,Maayi,0.0,0.0
100086187,10098463.0,mastkiin shahi mixture,,snacks,snacks,snacks,mixture,Mastkiin,0.0,0.0
100105465,10117344.0,mastkiin shahi mixture,400 g,snacks,snacks,snacks,mixture,Mastkiin,0.0,0.0
100020103,10023468.0,namjai mastsaman curry paste,50 g,masala,spices & masalas,,,NAMJAI,0.0,0.0
100033401,10039941.0,omypop popcorn pinky berry coco,85 gm,snacks,snacks,snacks,popcorns,Omypop,0.0,0.0
100038212,10045734.0,oriental cheese ball,80 g,snacks,snacks,snacks,potato chips branded,Oriental,0.0,0.0
100066239,10075638.0,prs panchforan,100 g,masala,spices & masalas,spices & masalas,whole spices,PRS,0.0,0.0
100064182,10073183.0,pick n cook kashmiri chilli,200 g,masala,spices & masalas,spices & masalas,blended spices,PNC,0.0,0.0
100106466,10118314.0,pick n cook kashmiri chilli,100 g,,spices & masalas,spices & masalas,whole spices,PNC,0.0,0.0
100033268,10039805.0,rajam garlic mixture,500 GM,,snacks,snacks,namkeen,Rajam,0.0,0.0
100053262,10060992.0,reliance select garam masala whole,100 g,masala,spices & masalas,spices & masalas,garam masala,Reliance,0.0,0.0
100082881,10094759.0,rishabh kashmiri namkeen mixture,400 g,snacks,snacks,snacks,mixture,Rishabh's,0.0,0.0
100060866,10069527.0,samrat soapnut powder shikakai powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,SAMRAT,0.0,0.0
100065306,10074520.0,satyadev whole grain chia seeds,800 g,masala,spices & masalas,spices & masalas,whole spices,Satyadev,0.0,0.0
100102122,10114310.0,satyadev whole grain chia seeds,100 g,masala,spices & masalas,spices & masalas,whole spices,Satyadev,0.0,0.0
100113062,10124803.0,shree rai,500 g,masala,spices & masalas,spices & masalas,whole spices,Shree,0.0,0.0
100030984,10036857.0,shree rai,200 g,masala,spices & masalas,spices & masalas,whole spices,Shri Ram,0.0,0.0
100099855,10112118.0,shree rai,100 g,masala,spices & masalas,spices & masalas,mustard seeds,Shree,0.0,0.0
100071636,10081923.0,shreenathji butter chakli,20 pcs,snacks,snacks,snacks,namkeen,Shreenathji,0.0,0.0
100104843,10116759.0,sugran methi,100 g,masala,spices & masalas,spices & masalas,whole spices,Sugran,0.0,0.0
100105816,10117686.0,suhana ambari a1 garam masala,200 g,masala,spices & masalas,spices & masalas,blended masalas,Suhana,0.0,0.0
100113690,10125431.0,suhana ambari a1 garam masala,500 g,masala,spices & masalas,spices & masalas,blended masalas,Suhana,0.0,0.0
100046741,10054376.0,suhana chiwada masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Suhana,0.0,0.0
100031020,10036901.0,suhana chiwada masala,100 g,,spices & masalas,spices & masalas,whole spices,Suhana,0.0,0.0
100143002,10154743.0,suhana mutter paneer spice mix,25 g,masala,spices & masalas,spices & masalas,blended masalas,Suhana,0.0,0.0005373020509885
100036516,10043775.0,suhana mutter paneer spice mix,50 g,masala,spices & masalas,spices & masalas,blended masalas,Suhana,0.0005373020509885,0.0005373020509885
100033320,10039857.0,tastys murukku,140 g,,,,indian savouries,Tastys,0.0,0.0
100154033,,tulsi nimbu ajwain,200 g,masala,spices & masalas,spices & masalas,whole spices,Tulsi,0.0,0.0
100036766,10044075.0,tushraj pizza masala,40 g,masala,spices & masalas,spices & masalas,whole spices,Tushraj,0.0,0.0
100101120,10113340.0,vandevi compounded hing,50 g,masala,spices & masalas,spices & masalas,powdered spices,Vandevi,0.0,0.0
100105455,10117331.0,wonder kashmirikumthi chilly powder,100 g,masala,spices & masalas,spices & masalas,red chilli powder,Wonder,0.0,0.0
100080474,10092019.0,wonder kashmirikumthi chilly powder,,masala,spices & masalas,spices & masalas,red chilli powder,Wonder,0.0,0.0
100106859,10118698.0,wonder kashmirikumthi chilly powder,500 g,masala,spices & masalas,spices & masalas,red chilli powder,Wonder,0.0,0.0
100080473,10092020.0,wonder kashmirikumthi chilly powder,50 gm,masala,spices & masalas,spices & masalas,red chilli powder,Wonder,0.0,0.0
100080657,10092236.0,wonder rajwadi garam masala,50 g,masala,spices & masalas,spices & masalas,garam masala,Wonder,0.0,0.0
100105985,10117847.0,wonder rajwadi garam masala,500 g,masala,spices & masalas,spices & masalas,garam masala,Wonder,0.0,0.0
100105970,10117832.0,wonder rajwadi garam masala,100 g,masala,spices & masalas,spices & masalas,garam masala,Wonder,0.0,0.0
100074309,10085039.0,aachi coriander rice paste,100 g,masala,spices & masalas,spices & masalas,ginger garlic paste,Aachi,0.0,0.0
100149543,10161284.0,allfresh uluvafenugreek,100 g,,spices & masalas,spices & masalas,whole spices,All Fresh,0.0,0.0
100048316,10056026.0,amrut chiken masala,1 pcs,masala,spices & masalas,spices & masalas,blended spices,Amrut,0.0,0.0
100088886,10101356.0,balaji khata mitha mix,70 g,snacks,snacks,snacks,branded mixture,Balaji Gujarat,0.0,0.0
100088885,10101355.0,balaji khata mitha mix,30 g,snacks,snacks,snacks,branded mixture,Balaji Gujarat,0.0,0.0
100088896,10101366.0,balaji moon crunchies masala,30 g,snacks,snacks,snacks,nachos,Balaji Gujarat,0.0,0.0
100144212,10155953.0,bedekar fenugreek powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Bedekar,0.0,0.0
100085900,10098134.0,bhikharam chandmal dal bijji,200 g,snacks,snacks,,other snacks,Bhikharam Chandmal,0.0,0.0
100085568,10097722.0,charlie tea time puri,180 g,,snacks,,other snacks,Charlie,0.0,0.0
100078480,10089738.0,chukde whole turmeric,500 gm,masala,spices & masalas,spices & masalas,powdered spices,Chukde,0.0,0.0
100084026,10096042.0,divine chilli mixture,200 g,,snacks,snacks,mixture,Divine,0.0,0.0
100067744,10077471.0,grihasthi mattha masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Grihasthi,0.0,0.0
100103677,10115657.0,grihasthi mattha masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Grihasthi,0.0,0.0
100030855,10036704.0,himadri turmeric powder sangli,1KG,masala,spices & masalas,spices & masalas,whole spices,Himadri,0.0,0.0
100017549,10020446.0,haldirams cornflakes namkeen mixture,400 g,snacks,snacks,snacks,mixture,Haldiram Mixtures,0.0,0.0
100067392,10077058.0,haldirams cornflakes namkeen mixture,400 g,snacks,snacks,snacks,mixture,Haldirams,0.0,0.0
100046430,10054060.0,haldirams nagpur cornflakes namkeen mixture,350 g,snacks,snacks,snacks,namkeen,Haldiram Snacks,0.0,0.0
100072030,10082340.0,haldirams nagpur red chilli banana chips,50 g,snacks,snacks,snacks,banana chips - branded,Haldiram's,0.0,0.0
100115356,10127097.0,haldirams nagpur red chilli banana chips,50 g,snacks,,,chips,Haldiram's Nagpur,0.0,0.0
100018451,10021488.0,jabsons ratlami sev,150 g,snacks,snacks,snacks,namkeen,Jabsons,0.0,0.0
100093428,10106082.0,jabsons ratlami sev,32 g,snacks,snacks,snacks,namkeen,Jabsons,0.0,0.0
100093169,10105823.0,jabsons spicy mix jhal chana chur,40 g,snacks,snacks,snacks,mixture,Jabsons,0.0,0.0
100037523,10045004.0,krishna dry ginger powder,50 g,masala,spices & masalas,spices & masalas,blended spices,Krishna,0.0,0.0
100091326,10104088.0,kurkure aloo bhujia,165 g,snacks,snacks,snacks,bhujia,Kurkure,0.0,0.0
100033428,10039972.0,kurkure aloo bhujia,165 gm,snacks,snacks,snacks,bhujia,Kurkure,0.0,0.0
100091327,10104089.0,kurkure aloo bhujia,85 g,snacks,snacks,snacks,bhujia,Kurkure,0.0,0.0
100035189,10042145.0,kurkure nuts combi pack,,snacks,snacks,snacks,nachos,Kurkure,0.0,0.0
100072299,10082644.0,madhusudan whole lal mirch,250 g,masala,spices & masalas,spices & masalas,whole spices,Madhusudan,0.0,0.0
100105653,10117526.0,madhusudan whole lal mirch,500 g,,spices & masalas,spices & masalas,whole spices,Madhusudan,0.0,0.0
100018545,10021593.0,maiyas masala avalakki,200 g,snacks,snacks,snacks,namkeen,Maiyas,0.0,0.0
100105751,10117622.0,mark premium lal mirch powder,200 g,masala,spices & masalas,spices & masalas,red chilli powder,Mark,0.0,0.0
100070716,10080897.0,mark premium lal mirch powder,100 g,masala,spices & masalas,spices & masalas,red chilli powder,Mark,0.0,0.0
100071709,10082003.0,mega choice javitri,,masala,spices & masalas,spices & masalas,powdered spices,Mega Choice,0.0,0.0
100071708,10082002.0,mega choice javitri,50 gm,masala,spices & masalas,spices & masalas,powdered spices,Mega Choice,0.0,0.0
100083453,10095411.0,mona methi,50 g,,spices & masalas,spices & masalas,whole spices,Mona,0.0,0.0
100100893,10113115.0,mona methi,200 g,masala,spices & masalas,spices & masalas,fenugreek seeds,Mona,0.0,0.0
100100892,10113116.0,mona methi,100 g,masala,spices & masalas,spices & masalas,whole spices,Mona,0.0,0.0
100149230,10160971.0,nani ka masala garam masala,100 g,masala,spices & masalas,spices & masalas,powdered spices,Nani Ka Masala,0.0,0.0
100089596,10102180.0,oishi pods pea lemon pickle snacks,15 g,snacks,snacks,,other snacks,Oishi,0.0,0.0
100046796,10054431.0,plus food poppy seed,50 g PP,masala,spices & masalas,spices & masalas,whole spices,Plus,0.0,0.0
100074722,10085503.0,papas pure fine mustard,200 gm,masala,spices & masalas,spices & masalas,mustard seeds,Papas,0.0,0.0
100017017,10019803.0,patanjali spices coriander powder,100 g,masala,spices & masalas,spices & masalas,powdered coriander,Patanjali,0.0,0.0
100055568,10063466.0,poonjiaji biryani masala box,100 g,masala,spices & masalas,spices & masalas,powdered spices,Poonjiaji,0.0,0.0
100068917,10078834.0,raghav pepper powder,50 gm,masala,spices & masalas,spices & masalas,black pepper powder,Raghav,0.0,0.0
100030934,10036797.0,rasoi magic pav bhaji masala,55 g,,spices & masalas,spices & masalas,blended masalas,Rasoi Magic,0.0,0.0
100036512,10043771.0,rasoi magic pav bhaji masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Rasoi Magic,0.0,0.0
100061070,10069734.0,ravi sambar powder,250 g,masala,spices & masalas,spices & masalas,blended spices,Ravi,0.0,0.0
100106281,10118136.0,reliance select coriander,100 g,masala,spices & masalas,spices & masalas,whole corriander,Relglow,0.0,0.0
100053259,10060988.0,reliance select coriander,,masala,spices & masalas,spices & masalas,powdered coriander,Reliance,0.0,0.0
100066867,10078189.0,ruchi biryani masala,,masala,spices & masalas,spices & masalas,blended spices,Ruchi Food,0.0,0.0
100090953,10103733.0,ruchi biryani masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Ruchi Food,0.0,0.0
100100330,10112567.0,ruchi curry powder sabji masala,100 g,masala,spices & masalas,spices & masalas,powdered spices,Ruchi Food,0.0,0.0
100100329,10112566.0,ruchi curry powder sabji masala,50 g,masala,spices & masalas,spices & masalas,powdered spices,Ruchi Food,0.0,0.0
100066876,10076448.0,ruchi garlic granules paste,100 g,masala,spices & masalas,spices & masalas,powdered spices,Ruchi Food,0.0,0.0
100064522,10076442.0,ruchi panch phutan,500 g,masala,spices & masalas,spices & masalas,whole spices,Ruchi Food,0.0,0.0
100106475,10118325.0,ruchi panch phutan,200 g,,spices & masalas,spices & masalas,whole spices,Ruchi Food,0.0,0.0
100089227,10101743.0,sainik super garam masala,250 gm,,spices & masalas,spices & masalas,garam masala,Sainik,0.0,0.0
100149693,10161434.0,samrudhi economy stem chilli,500 g,masala,spices & masalas,spices & masalas,whole spices,Samrudhi,0.0,0.0
100065938,10075250.0,samrudhi economy stem chilli,500 gm,masala,spices & masalas,spices & masalas,red chilli powder,Samrudhi,0.0,0.0
100058484,10066544.0,santa maria taco seasoning,28 g,masala,spices & masalas,spices & masalas,seasoning,Santa Maria,0.0,0.0
100090990,10103770.0,shellys classic bengali garam masala,3 g,masala,spices & masalas,spices & masalas,garam masala,Shellys,0.0,0.0
100082758,10094617.0,snackible spiced ragi chips,70 g,,snacks,snacks,other chips,Snackibles,0.0,0.0
100064053,10073009.0,suruchi premium golden turmeric powder,50 g,,spices & masalas,spices & masalas,turmeric powder,Suruchi,0.0,0.0
100107269,10119105.0,suruchi premium golden turmeric powder,500 g,,spices & masalas,spices & masalas,turmeric powder,Suruchi,0.0,0.0
100149631,10161372.0,top one chicken masala,100 g,,spices & masalas,spices & masalas,blended masalas,Top,0.0,0.0
100080477,10092030.0,wonder kutti chilly powder,100 gm,masala,spices & masalas,spices & masalas,red chilli powder,Wonder,0.0,0.0
100149542,10161283.0,allfresh biriyani masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,All Fresh,0.0,0.0
100153367,10165108.0,amals andhra murukku,175 g,snacks,,,indian savouries,Amals,0.0,0.0
100092222,10104953.0,badshah dry mango powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Badshah,0.0,6.305470047329732e-05
100046906,10054533.0,badshah dry mango powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Badshah,6.305470047329732e-05,6.305470047329732e-05
100013195,10015231.0,badshah rajwadi garam masala,500 g,masala,spices & masalas,spices & masalas,blended masalas,Badshah,0.0,0.0
100047868,10055495.0,badshah rajwadi garam masala,200 g,masala,spices & masalas,spices & masalas,garam masala,Badshah,0.0,0.0
100109689,10121452.0,bhikharam chandmal bikaneri bhujia,200 g,snacks,snacks,snacks,bhujia,Bhikharam Chandmal,0.0,0.0
100018616,10021679.0,chandu special chivda,150 g,snacks,snacks,snacks,namkeen,Chandu,0.0,0.0
100038967,10046540.0,chhedas mora sev,170 g,snacks,snacks,snacks,namkeen,Chhedas,0.0,0.0
100112015,10123756.0,chings secret schezwan fried rice masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Ching's Secret,0.0003826913653328,0.0570006371216223
100016790,10019558.0,chings secret schezwan fried rice masala,20 g,masala,spices & masalas,spices & masalas,blended masalas,Ching's Secret,0.0566179457562895,0.0570006371216223
100101867,10114062.0,crave habbies aloo bhujia,150 g,snacks,snacks,snacks,bhujia,Crave,0.0,0.0
100040063,10047691.0,dhurka kozhi chukka masala paste,100 g,masala,spices & masalas,,,Dhurka,0.0,0.0
100010419,10012077.0,foster clarks yellow jaune food color,28 ml,masala,spices & masalas,,,Fosters Clarks,0.0,0.0
100020194,10023573.0,gia garlic puree tube,90 g,,spices & masalas,,,GIA,0.0,0.0
100061170,10069834.0,gopal namkeen nadiyadi mix,250 g,snacks,snacks,snacks,namkeen,Gopal,0.0,0.0
100033359,10039898.0,haldirams taka tak,55 g,snacks,snacks,snacks,namkeen,Haldirams,0.0,0.0
100052330,10060009.0,haldirams taka tak,30 g,snacks,snacks,snacks,namkeen,Haldiram Snacks,0.0,0.0
100033175,10039708.0,haldirams n nmk khata metha,,snacks,snacks,snacks,nachos,Haldirams,0.0,0.0
100037802,10045310.0,haldirams n nmk khata metha,150 G Pp,snacks,mixture,,,JM Brand,0.0,0.0
100052166,10059845.0,haldirams chatpata dal,25 g,snacks,snacks,snacks,namkeen,Haldiram Snacks,0.0,0.0
100038565,10046121.0,haldirams chatpata dal,40 g,snacks,snacks,snacks,namkeen,Haldiram Snacks,0.0,0.0
100080418,10091955.0,kaka halwai special chiwda,250 gm,snacks,snacks,snacks,chiwda,Kaka,0.0,0.0
100036876,10044200.0,kapol cardamom powder,20 g,,spices & masalas,spices & masalas,whole spices,Kapol,0.0,0.0
100040080,10047710.0,kurkure masala triangle,45 g,snacks,snacks,snacks,potato chips branded,Kurkure,0.0,0.0
100078730,10090020.0,lalaji roasted chana,200 g,snacks,snacks,snacks,chana,Lalaji,0.0,0.0
100047549,10055176.0,maiyas vangibath powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Maiyas,0.0,0.0
100047550,10055177.0,maiyas vangibath powder,,,spices & masalas,spices & masalas,powdered spices,Maiyas,0.0,0.0
100081227,10092877.0,nirmal s mustard,250 g,masala,spices & masalas,spices & masalas,mustard seeds,Nirmal,0.0,0.0
100103916,10115884.0,nirmal s mustard,100 g,masala,spices & masalas,spices & masalas,mustard seeds,Nirmal,0.0,0.0
100105705,10117576.0,nutty ginger garlic paste,30 g,masala,spices & masalas,spices & masalas,ginger garlic paste,Nutty,0.0,0.0
100075425,10086308.0,pansari dahi vada masala,50 gm,masala,spices & masalas,spices & masalas,blended spices,Pansari,0.0,0.0
100082441,10094243.0,ratna gold cooking soda,200 gm,,spices & masalas,,,Ratna Gold,0.0,0.0
100091306,10104068.0,real thai green curry,300 g,masala,spices & masalas,,,Real Thai,0.0,0.0
100064799,10073920.0,ruchi saffron,05 g Pack of 6,masala,spices & masalas,,,Ruchi,0.0,0.0
100064800,10073921.0,ruchi saffron,Pack of 6,,spices & masalas,spices & masalas,saffron,Ruchi Food,0.0,0.0
100016801,10019569.0,sahiba pudina chatni masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Sahiba brand,0.0,0.0
100089980,10102626.0,sainik sabut garam masala,250 gm,masala,spices & masalas,spices & masalas,garam masala,Sainik,0.0,0.0
100030938,10036801.0,satyam ajma,100 g,masala,spices & masalas,spices & masalas,whole spices,Satyam,0.0,0.0
100047267,10054894.0,shree hari pani puri masala,20 g,masala,spices & masalas,spices & masalas,blended spices,Shree Hari,0.0,0.0
